Botanical Name,Street,Latitude,Longitude
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84255796,-78.82428771
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84255901,-78.82435569
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84256567,-78.82458552
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.8425667,-78.82466321
VACANT,PARK AVE SOUTH,42.84263912,-78.82382941
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84266141,-78.8238281
VACANT,PARK AVE SOUTH,42.84268852,-78.82382401
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84274253,-78.82382609
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84275291,-78.82364153
VACANT,PARK AVE SOUTH,42.8428236,-78.82352222
VACANT,PARK AVE SOUTH,42.84282514,-78.82336282
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84283111,-78.82383118
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84291864,-78.82383152
VACANT,PARK AVE SOUTH,42.84295501,-78.82309298
ULMUS AMERICANA,PARK AVE SOUTH,42.84295717,-78.82320532
ULMUS AMERICANA,PARK AVE SOUTH,42.84295841,-78.82327198
ULMUS AMERICANA,PARK AVE SOUTH,42.84295885,-78.82305898
VACANT,PARK AVE SOUTH,42.84295995,-78.82335588
ULMUS AMERICANA,PARK AVE SOUTH,42.84296054,-78.82315173
ACER NEGUNDO,PARK AVE SOUTH,42.84296088,-78.82339923
STANDING BUTT,PARK AVE SOUTH,42.84296117,-78.82318203
ULMUS AMERICANA,PARK AVE SOUTH,42.84296209,-78.82323051
ULMUS AMERICANA,PARK AVE SOUTH,42.84296471,-78.82312845
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84301909,-78.82363528
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84311375,-78.82364293
STUMP,PARK AVE SOUTH,42.84312408,-78.82382989
SYRINGA RETICULATA,PARK AVE SOUTH,42.84321023,-78.82363845
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84327633,-78.8236387
VACANT,PARK AVE SOUTH,42.84328799,-78.82426371
VACANT,PARK AVE SOUTH,42.84329537,-78.82418077
VACANT,PARK AVE SOUTH,42.84336323,-78.82396104
VACANT,PARK AVE SOUTH,42.84336523,-78.82406825
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84338173,-78.82363426
STUMP,PARK AVE SOUTH,42.8434385,-78.82382383
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.84344246,-78.82363935
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84350828,-78.82363635
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84355105,-78.82381941
VACANT,PARK AVE SOUTH,42.84355871,-78.82363897
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84369397,-78.82381754
QUERCUS BICOLOR,PARK AVE SOUTH,42.84376006,-78.82382022
QUERCUS BICOLOR,PARK AVE SOUTH,42.84383687,-78.82382052
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.84385335,-78.8236288
QUERCUS BICOLOR,PARK AVE SOUTH,42.84392619,-78.82382086
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.84398441,-78.82363694
STUMP,PARK AVE SOUTH,42.84406826,-78.82363082
VACANT,PARK AVE SOUTH,42.84412257,-78.82363045
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.84414386,-78.82363069
ACER PLATANOIDES,PARK AVE SOUTH,42.84418002,-78.82339931
ACER SACCHARINUM,PARK AVE SOUTH,42.84418558,-78.82310485
ACER SACCHARINUM,PARK AVE SOUTH,42.84422273,-78.82310833
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.84425999,-78.82362628
CRATEGUS VIRDIS 'WINTER KING',PARK AVE SOUTH,42.84433341,-78.82362709
VACANT,PARK AVE SOUTH,42.84446332,-78.82332907
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84466551,-78.823623
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84471156,-78.82381011
GLEDITSIA TRIACANTHOS INERMIS 'SHADEMASTER',PARK AVE SOUTH,42.84479195,-78.82381042
GLEDITSIA TRIACANTHOS INERMIS 'SHADEMASTER',PARK AVE SOUTH,42.84485949,-78.82363077
VACANT,PARK AVE SOUTH,42.8449238,-78.82363102
VACANT,PARK AVE SOUTH,42.84492555,-78.82419829
VACANT,PARK AVE SOUTH,42.84492615,-78.82399507
VACANT,PARK AVE SOUTH,42.84492801,-78.82409063
QUERCUS BICOLOR,PARK AVE SOUTH,42.84502462,-78.82361899
GLEDITSIA TRIACANTHOS INERMIS 'SHADEMASTER',PARK AVE SOUTH,42.84510138,-78.82362469
GLEDITSIA TRIACANTHOS INERMIS 'SHADEMASTER',PARK AVE SOUTH,42.84518178,-78.82362014
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84524034,-78.82380973
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84546911,-78.82361781
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84551009,-78.82380349
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84554085,-78.82361668
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84566099,-78.82362296
VACANT,PARK AVE SOUTH,42.84567623,-78.82380171
POPULUS DELTOIDES,PARK AVE SOUTH,42.84571068,-78.82304397
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84576222,-78.82361712
VACANT,PARK AVE SOUTH,42.845772700000005,-78.82380208
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84582668,-78.82361536
VACANT,PARK AVE SOUTH,42.84584682,-78.82361709999999
ACER CAMPESTRE,PARK AVE SOUTH,42.84586253,-78.82398752
ACER CAMPESTRE,PARK AVE SOUTH,42.84586485,-78.82410732
VACANT,PARK AVE SOUTH,42.845867,-78.82422339
VACANT,PARK AVE SOUTH,42.84586917,-78.82433573
ACER SACCHARINUM,PARK AVE SOUTH,42.84587133,-78.82444761
QUERCUS ROBUR,PARK AVE SOUTH,42.84593208,-78.82361577
VACANT,PARK AVE SOUTH,42.84594689,-78.82439896
ACER SACCHARINUM,PARK AVE SOUTH,42.84595181,-78.82417944
ACER SACCHARINUM,PARK AVE SOUTH,42.84595366,-78.82427873
VACANT,PARK AVE SOUTH,42.84602854,-78.82361614
QUERCUS ROBUR,PARK AVE SOUTH,42.84603352,-78.82379824
VACANT,PARK AVE SOUTH,42.84609811,-78.82311259999999
QUERCUS ROBUR,PARK AVE SOUTH,42.84612641,-78.82379859999999
VACANT,PARK AVE SOUTH,42.846202000000005,-78.82312885
QUERCUS ROBUR,PARK AVE SOUTH,42.84624968,-78.82379422
QUERCUS ROBUR,PARK AVE SOUTH,42.84630366,-78.82361235
QUERCUS BICOLOR,PARK AVE SOUTH,42.846339,-78.823797
QUERCUS ROBUR,PARK AVE SOUTH,42.84636797,-78.82361018
QUERCUS ROBUR,PARK AVE SOUTH,42.84641401,-78.82380214
QUERCUS BICOLOR,PARK AVE SOUTH,42.8464305,-78.82360799
QUERCUS BICOLOR,PARK AVE SOUTH,42.84649261,-78.82380245
QUERCUS BICOLOR,PARK AVE SOUTH,42.84650196,-78.82360584
QUERCUS ROBUR,PARK AVE SOUTH,42.84657479,-78.82380034
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84658413,-78.82360616
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84667841,-78.82379831
QUERCUS ROBUR,PARK AVE SOUTH,42.84675164,-78.82380103
QUERCUS BICOLOR,PARK AVE SOUTH,42.84676278,-78.82360200000001
ACER RUBRUM,PARK AVE SOUTH,42.84701852,-78.82392908
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84701962,-78.82422134
VACANT,PARK AVE SOUTH,42.84702071,-78.82451641
ACER RUBRUM,PARK AVE SOUTH,42.84702132,-78.82430898
ACER RUBRUM,PARK AVE SOUTH,42.84702317,-78.82440921
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84706467,-78.82360559
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84710001,-78.82379024
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84713613,-78.82360587
VACANT,PARK AVE SOUTH,42.84717146,-78.82379294
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84721831,-78.82360376
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84725722,-78.82378842
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84734514,-78.82360182
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.847391200000004,-78.82378651
VACANT,PARK AVE SOUTH,42.8474166,-78.82360209999999
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84746444,-78.82378680000001
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.84750413,-78.82360244
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84753591,-78.82378465
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.84760238,-78.82360282
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84761272,-78.82378494
VACANT,PARK AVE SOUTH,42.84768775,-78.82378281
MALUS 'HARVEST GOLD',PARK AVE SOUTH,42.84770663,-78.82333895
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84777172,-78.82378071
QUERCUS BICOLOR,PARK AVE SOUTH,42.84794897,-78.82358959999999
VACANT,PARK AVE SOUTH,42.84805932,-78.82378425
QUERCUS BICOLOR,PARK AVE SOUTH,42.84805973,-78.82359003
VACANT,PARK AVE SOUTH,42.84814864,-78.82378217
QUERCUS BICOLOR,PARK AVE SOUTH,42.84824729,-78.82359318
VACANT,PARK AVE SOUTH,42.84827726,-78.82378267
QUERCUS BICOLOR,PARK AVE SOUTH,42.84834554,-78.82359356
QUERCUS BICOLOR,PARK AVE SOUTH,42.84839874,-78.82378071
QUERCUS BICOLOR,PARK AVE SOUTH,42.84842236,-78.82359386
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.8484845,-78.82377619
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84850454,-78.82359175
VACANT,PARK AVE SOUTH,42.84852979,-78.82358921
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84856489,-78.82377650000001
VACANT,PARK AVE SOUTH,42.84860388,-78.82324116
VACANT,PARK AVE SOUTH,42.84860557,-78.82333579
VACANT,PARK AVE SOUTH,42.84869883,-78.82326763
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84870243,-78.82377946
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.84875966,-78.82359797
STUMP,PARK AVE SOUTH,42.84881472,-78.82359538
QUERCUS BICOLOR,PARK AVE SOUTH,42.84885071,-78.82377761
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.84890641,-78.82359657
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84893646,-78.82377551
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.84898216,-78.82359117
QUERCUS BICOLOR,PARK AVE SOUTH,42.84904007,-78.82377591
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84905926,-78.82359371
QUERCUS BICOLOR,PARK AVE SOUTH,42.84910974,-78.82377618
QUERCUS BICOLOR,PARK AVE SOUTH,42.84912979,-78.82358446
QUERCUS MACROCARPA,PARK AVE SOUTH,42.84918655,-78.82377648
QUERCUS BICOLOR,PARK AVE SOUTH,42.84924193,-78.8237767
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84925841,-78.82358253
QUERCUS BICOLOR,PARK AVE SOUTH,42.8493541,-78.82377556
VACANT,PARK AVE SOUTH,42.84942813,-78.82357834
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.84949499,-78.82358095
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84975259,-78.82389521
VACANT,PARK AVE SOUTH,42.84978443,-78.82447355
QUERCUS BICOLOR,PARK AVE SOUTH,42.84999337,-78.82407581
VACANT,PARK AVE SOUTH,42.85005935,-78.82413191
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.8501307,-78.82418317
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85023057,-78.82426125
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85029122,-78.82430276
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85035365,-78.82434913
QUERCUS BICOLOR,PARK AVE SOUTH,42.85043035,-78.82440284
QUERCUS BICOLOR,PARK AVE SOUTH,42.850480299999994,-78.82443702
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85058553,-78.8245127
VACANT,PARK AVE SOUTH,42.85058952,-78.82431606
MAACKIA AMURENSIS,PARK AVE SOUTH,42.85059277,-78.82483703
MAACKIA AMURENSIS,PARK AVE SOUTH,42.85062709,-78.82474627
VACANT,PARK AVE SOUTH,42.85069619,-78.82483324
VACANT,PARK AVE SOUTH,42.85072604,-78.82474758
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85072752,-78.82441099
PYRUS CALLERYANA,PARK AVE SOUTH,42.85077005,-78.82444895
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85083166,-78.8247006
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85083211,-78.82448938
VACANT,PARK AVE SOUTH,42.85092085,-78.82476165
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.85094762,-78.82456715
STUMP,PARK AVE SOUTH,42.85098506,-78.82481045
ACER PLATANOIDES,PARK AVE SOUTH,42.851018100000005,-78.82462799
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.85102085,-78.82462427
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85107602,-78.82487879
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.85113007,-78.82469648
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85114559,-78.82492519
VACANT,PARK AVE SOUTH,42.85120079,-78.82476528
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85123653,-78.82500324
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85125484,-78.82479451
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85132083,-78.82484575
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85133464,-78.82507403
VACANT,PARK AVE SOUTH,42.85136388,-78.82488178
VACANT,PARK AVE SOUTH,42.85137065,-78.82549268
VACANT,PARK AVE SOUTH,42.8513965,-78.82543545
ACER PLATANOIDES,PARK AVE SOUTH,42.85139753,-78.82489704
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85141134,-78.82512774
VACANT,PARK AVE SOUTH,42.85141773,-78.82536887
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85144125,-78.82494942
VACANT,PARK AVE SOUTH,42.85145238,-78.8255275
VACANT,PARK AVE SOUTH,42.85145652,-78.82527346
VACANT,PARK AVE SOUTH,42.851482700000005,-78.82546515
VACANT,PARK AVE SOUTH,42.85150393,-78.82539857
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85151453,-78.82500797
VACANT,PARK AVE SOUTH,42.85152532,-78.82534132
ACER PLATANOIDES,PARK AVE SOUTH,42.85159194,-78.82505909
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85163073,-78.82528398
VACANT,PARK AVE SOUTH,42.85165613,-78.82511388
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.8517199,-78.82535474
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85173354,-78.82516546
ACER PLATANOIDES,PARK AVE SOUTH,42.85180218,-78.82522353
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85182158,-78.82542555
VACANT,PARK AVE SOUTH,42.85187068,-78.82527181
VACANT,PARK AVE SOUTH,42.8519609,-78.82599518
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85197935,-78.82554401
VACANT,PARK AVE SOUTH,42.85201432,-78.82595577
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.85205708,-78.82560258
VACANT,PARK AVE SOUTH,42.85206495,-78.82601517
ACER X FREEMANII,PARK AVE SOUTH,42.85207017,-78.82581707
VACANT,PARK AVE SOUTH,42.85207788,-78.82598492
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.852086,-78.82540716
VACANT,PARK AVE SOUTH,42.85209095,-78.82596679
VACANT,PARK AVE SOUTH,42.85210033,-78.82575006
VACANT,PARK AVE SOUTH,42.85210788,-78.82590998
VACANT,PARK AVE SOUTH,42.85212463,-78.82512596
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85216448,-78.82546574
VACANT,PARK AVE SOUTH,42.85227282,-78.82576479999999
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.8523036,-78.82557068
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.8523586,-78.82582892
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85236844,-78.82563503
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.85242442,-78.8258795
QUERCUS RUBRA,PARK AVE SOUTH,42.85245385,-78.82563892
VACANT,PARK AVE SOUTH,42.85245701,-78.82567325
VACANT,PARK AVE SOUTH,42.85250066,-78.82571963
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.8525027,-78.82593559
VACANT,PARK AVE SOUTH,42.85255795,-78.82684641
VACANT,PARK AVE SOUTH,42.85256716,-78.82662408
VACANT,PARK AVE SOUTH,42.85257471,-78.8257684
VACANT,PARK AVE SOUTH,42.85258796,-78.82676495
VACANT,PARK AVE SOUTH,42.85259734,-78.82654822
VACANT,PARK AVE SOUTH,42.85260354,-78.82529511
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.85260992,-78.82601376
VACANT,PARK AVE SOUTH,42.85263088,-78.82580914
VACANT,PARK AVE SOUTH,42.85264026,-78.82644256
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.85265807,-78.8260528
VACANT,PARK AVE SOUTH,42.85267816,-78.8258465
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.85272538,-78.82587703
UNKNOWN TREE,PARK AVE SOUTH,42.85277098,-78.82586856
VACANT,PARK AVE SOUTH,42.8528245,-78.82595381
VACANT,PARK AVE SOUTH,42.85289575,-78.82601003
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85291312,-78.82624318
STUMP,PARK AVE SOUTH,42.85293731,-78.82592764
VACANT,PARK AVE SOUTH,42.85296472,-78.82605637
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85298803,-78.82629689
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.853043799999995,-78.82611258
ACER PLATANOIDES,PARK AVE SOUTH,42.85310213,-78.82615259
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85312895,-78.82639699
VACANT,PARK AVE SOUTH,42.8532627,-78.82696945
VACANT,PARK AVE SOUTH,42.85329254,-78.82688566
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85330551,-78.82653122
VACANT,PARK AVE SOUTH,42.853322399999996,-78.8267972
VACANT,PARK AVE SOUTH,42.85337827,-78.82689345
ACER PSEUDOPLATANUS 'SPAETHII',PARK AVE SOUTH,42.85346579,-78.82506762
VACANT,PARK AVE SOUTH,42.85358942,-78.82672902
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85365107,-78.82678371
VACANT,PARK AVE SOUTH,42.85365835,-78.82623258
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85368589,-78.82659098
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85374652,-78.82663978
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85379343,-78.82688197
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85380894,-78.82668859
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85386369,-78.82693399
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85387318,-78.82672283
VACANT,PARK AVE SOUTH,42.85388758,-78.82739193
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85395219,-78.82700759
PRUNUS SARGENTII,PARK AVE SOUTH,42.85397792,-78.82741
VACANT,PARK AVE SOUTH,42.85401639,-78.82730059999999
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85403726,-78.82684973
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.85410858,-78.82691314
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.854136100000005,-78.8271342
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85424448,-78.82721992
VACANT,PARK AVE SOUTH,42.85430968,-78.82727247
VACANT,PARK AVE SOUTH,42.85434556,-78.82661987
VACANT,PARK AVE SOUTH,42.85435405,-78.8268241
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85437081,-78.82731594
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85441005,-78.82711585
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.85441611,-78.82734965
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85448674,-78.82717443
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.8544955,-78.82740178
VACANT,PARK AVE SOUTH,42.8545423,-78.82773296
VACANT,PARK AVE SOUTH,42.85455475,-78.82744257
STUMP,PARK AVE SOUTH,42.85470432,-78.82734039
QUERCUS BICOLOR,PARK AVE SOUTH,42.85483228,-78.82765411
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.85484166,-78.82744291
VACANT,PARK AVE SOUTH,42.85486231,-78.82917379
VACANT,PARK AVE SOUTH,42.85490362,-78.82770781
VACANT,PARK AVE SOUTH,42.85494327,-78.82916619
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85499101,-78.82777128
VACANT,PARK AVE SOUTH,42.85500637,-78.82916829999999
VACANT,PARK AVE SOUTH,42.85507377,-78.82916624
QUERCUS ROBUR,PARK AVE SOUTH,42.85507543,-78.82783063
QUERCUS BICOLOR,PARK AVE SOUTH,42.85508423,-78.82762111
QUERCUS ROBUR,PARK AVE SOUTH,42.85515301,-78.82788128
VACANT,PARK AVE SOUTH,42.85516828,-78.82916289
GLEDITSIA TRIACANTHOS INERMIS 'SKYLINE',PARK AVE SOUTH,42.85519656,-78.82771868
QUERCUS ROBUR,PARK AVE SOUTH,42.85523521,-78.82793941
QUERCUS ROBUR,PARK AVE SOUTH,42.85525721,-78.82776262
VACANT,PARK AVE SOUTH,42.85527169,-78.82915909999998
QUERCUS ROBUR,PARK AVE SOUTH,42.8553232,-78.82780901
QUERCUS ROBUR,PARK AVE SOUTH,42.85532417,-78.82801859
QUERCUS ROBUR,PARK AVE SOUTH,42.85538142,-78.82805327
QUERCUS ROBUR,PARK AVE SOUTH,42.85538741,-78.8278554
VACANT,PARK AVE SOUTH,42.85542131,-78.82896716
QUERCUS ROBUR,PARK AVE SOUTH,42.85547698,-78.82811379
QUERCUS ROBUR,PARK AVE SOUTH,42.85549444,-78.82793109
ACER PLATANOIDES,PARK AVE SOUTH,42.85549855,-78.82877353
QUERCUS ROBUR,PARK AVE SOUTH,42.85553672,-78.82816903
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85555865,-78.82797748
VACANT,PARK AVE SOUTH,42.85555872,-78.82862272
QUERCUS ROBUR,PARK AVE SOUTH,42.85559207,-78.82821799
ACER PLATANOIDES,PARK AVE SOUTH,42.85561459,-78.82848029
QUERCUS ROBUR,PARK AVE SOUTH,42.855638899999995,-78.8280385
PYRUS CALLERYANA,PARK AVE SOUTH,42.85588029,-78.82802401
VACANT,PARK AVE SOUTH,42.85593799,-78.82847139
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85594033,-78.82826064
QUERCUS BICOLOR,PARK AVE SOUTH,42.85598624,-78.82851092
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85600453,-78.82831189
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85605581,-78.82855490000001
VACANT,PARK AVE SOUTH,42.85607588,-78.82836073
GLEDITSIA TRIACANTHOS INERMIS 'SUNBURST',PARK AVE SOUTH,42.85612256,-78.82860708
ACER RUBRUM,PARK AVE SOUTH,42.8561896,-78.82864527
QUERCUS BICOLOR,PARK AVE SOUTH,42.85625021,-78.82870378
VACANT,PARK AVE SOUTH,42.85631026,-78.8287507
ACER SACCHARINUM,PARK AVE SOUTH,42.85636382,-78.82934912
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.85638494,-78.82858771
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.85641218,-78.82928861
STYPHNOLOBIUM JAPONICUM 'REGENT',PARK AVE SOUTH,42.8564223,-78.82881309
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.85644202,-78.82862678
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.85647726,-78.82885759
QUERCUS BICOLOR,PARK AVE SOUTH,42.85653833,-78.82870001
QUERCUS BICOLOR,PARK AVE SOUTH,42.85659184,-78.82873664
QUERCUS BICOLOR,PARK AVE SOUTH,42.856640000000006,-78.82877083
QUERCUS BICOLOR,PARK AVE SOUTH,42.85668768,-78.82903082
QUERCUS BICOLOR,PARK AVE SOUTH,42.85674119,-78.82906988
QUERCUS BICOLOR,PARK AVE SOUTH,42.85679647,-78.82911381
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.85680587,-78.82889532
VACANT,PARK AVE SOUTH,42.85718217,-78.83089302
ACER SACCHARINUM,PARK AVE SOUTH,42.85726774,-78.83089383
VACANT,PARK AVE SOUTH,42.85733054,-78.83111879
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.85734424,-78.83089134
VACANT,PARK AVE SOUTH,42.85736747,-78.82974038
VACANT,PARK AVE SOUTH,42.85740532,-78.82984123
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.85741595,-78.83111587
VACANT,PARK AVE SOUTH,42.85743426,-78.82994158
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.85743874,-78.83088799
VACANT,PARK AVE SOUTH,42.85747674,-78.83004664
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.85750137,-78.83110968
VACANT,PARK AVE SOUTH,42.85752999,-78.83024499
VACANT,PARK AVE SOUTH,42.85753213,-78.82940676
VACANT,PARK AVE SOUTH,42.8575634,-78.83033883
ACER SACCHARINUM,PARK AVE SOUTH,42.85756894,-78.83110762
