ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11713494,JC294790,2019-05-01 09:00:00,101XX S RHODES AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,511,5.0,9.0,49.0,26,1181701.0,1837766.0,2019,06/30/2019 03:56:27 PM,41.71005862,-87.610186124,"(41.71005862, -87.610186124)"
11704868,JC284535,2019-05-20 00:00:00,081XX S VERNON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,631,6.0,6.0,44.0,11,1180656.0,1851195.0,2019,06/30/2019 03:56:27 PM,41.746933449000004,-87.613601845,"(41.746933449, -87.613601845)"
11713772,JC295505,2019-06-06 23:00:00,034XX W FULTON BLVD,0650,BURGLARY,HOME INVASION,APARTMENT,False,False,1123,11.0,28.0,27.0,05,1153457.0,1901786.0,2019,06/30/2019 03:56:27 PM,41.886343054,-87.711926124,"(41.886343054, -87.711926124)"
11699144,JC276510,2019-05-24 10:37:00,065XX S KENWOOD AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,321,3.0,20.0,42.0,06,1186193.0,1861934.0,2019,06/30/2019 03:56:27 PM,41.776273382,-87.592974394,"(41.776273382, -87.592974394)"
11713858,JC295581,2019-06-07 02:30:00,046XX S COTTAGE GROVE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,221,2.0,4.0,39.0,04B,1182376.0,1874323.0,2019,06/30/2019 03:56:27 PM,41.81035919,-87.606583156,"(41.81035919, -87.606583156)"
11698240,JC276584,2019-05-24 11:45:00,024XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,OTHER,False,False,1024,10.0,12.0,30.0,08A,1155414.0,1887560.0,2019,06/30/2019 03:56:27 PM,41.847266278,-87.705121819,"(41.847266278, -87.705121819)"
11713949,JC295678,2019-06-06 19:15:00,005XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1121,11.0,27.0,23.0,06,1152621.0,1903390.0,2019,06/30/2019 03:56:27 PM,41.890761164000004,-87.714953686,"(41.890761164, -87.714953686)"
11714142,JC295889,2019-06-06 20:45:00,053XX S MC VICKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,811,8.0,23.0,56.0,08B,1136946.0,1868402.0,2019,06/30/2019 03:56:27 PM,41.795044333,-87.773358573,"(41.795044333, -87.773358573)"
11714230,JC296042,2019-06-04 07:00:00,078XX S STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,623,6.0,6.0,69.0,11,1177638.0,1853215.0,2019,06/30/2019 03:56:27 PM,41.752545308,-87.62459954100001,"(41.752545308, -87.624599541)"
11698951,JC277434,2019-05-24 22:52:00,063XX S ST LAWRENCE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE-COMMERCIAL,True,False,312,3.0,20.0,42.0,15,1181322.0,1863203.0,2019,06/30/2019 03:56:27 PM,41.779869327,-87.610791873,"(41.779869327, -87.610791873)"
11714281,JC294561,2019-06-04 11:15:00,103XX S ELIZABETH ST,500E,OTHER OFFENSE,EAVESDROPPING,"SCHOOL, PUBLIC, BUILDING",False,False,2232,22.0,34.0,73.0,26,1169846.0,1836216.0,2019,06/30/2019 03:56:27 PM,41.706070186,-87.65364580299999,"(41.706070186, -87.653645803)"
11714366,JC294820,2019-06-06 14:35:00,002XX N LAMON AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,1532,15.0,28.0,25.0,03,1143670.0,1901148.0,2019,06/30/2019 03:56:27 PM,41.884781161,-87.74788268100001,"(41.884781161, -87.747882681)"
11698468,JC276886,2019-05-24 13:00:00,010XX E 79TH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,624,6.0,8.0,69.0,06,1184403.0,1852834.0,2019,06/30/2019 03:56:27 PM,41.751344208,-87.599820806,"(41.751344208, -87.599820806)"
11714470,JC296205,2019-06-07 13:00:00,079XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,621,6.0,17.0,71.0,14,1171024.0,1852174.0,2019,06/30/2019 03:56:27 PM,41.74983562,-87.648867366,"(41.74983562, -87.648867366)"
11698879,JC277365,2019-05-24 22:00:00,016XX S BLUE ISLAND AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1233,12.0,25.0,31.0,06,1167684.0,1892022.0,2019,06/30/2019 03:56:27 PM,41.859255273,-87.659962562,"(41.859255273, -87.659962562)"
11714574,JC296488,2019-06-07 17:15:00,001XX W 47TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,215,2.0,3.0,37.0,08A,1176223.0,1873843.0,2019,06/30/2019 03:56:27 PM,41.809182593,-87.629165861,"(41.809182593, -87.629165861)"
11702735,JC281972,2019-05-24 10:00:00,122XX S HARVARD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,523,5.0,34.0,53.0,06,1176162.0,1823796.0,2019,06/30/2019 03:56:27 PM,41.671848709,-87.63088793700001,"(41.671848709, -87.630887937)"
11715089,JC297117,2019-06-08 03:27:00,027XX W MONROE ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1125,11.0,27.0,27.0,04B,1158099.0,1899573.0,2019,06/30/2019 03:56:27 PM,41.880176868,-87.694939992,"(41.880176868, -87.694939992)"
11705100,JC284682,2019-05-22 00:00:00,082XX S WOOD ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,614,6.0,17.0,71.0,10,1165782.0,1850027.0,2019,06/30/2019 03:56:27 PM,41.744056769000004,-87.66813714700001,"(41.744056769, -87.668137147)"
11715707,JC297989,2019-06-01 01:00:00,030XX N LAKE SHORE DR,0810,THEFT,OVER $500,STREET,False,False,1934,19.0,44.0,6.0,06,1173697.0,1920475.0,2019,06/30/2019 03:56:27 PM,41.937200321999995,-87.637043249,"(41.937200322, -87.637043249)"
11697873,JC276183,2019-05-24 03:50:00,069XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,322,3.0,6.0,69.0,14,1180446.0,1859127.0,2019,06/30/2019 03:56:27 PM,41.76870453,-87.614128347,"(41.76870453, -87.614128347)"
11715985,JC298157,2019-06-08 21:25:00,063XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,STREET,True,False,725,7.0,16.0,67.0,08A,1166759.0,1862645.0,2019,06/30/2019 03:56:27 PM,41.778661488000004,-87.664197679,"(41.778661488, -87.664197679)"
11717076,JC299518,2019-06-09 20:35:00,069XX S EMERALD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,732,7.0,6.0,68.0,18,1172501.0,1858945.0,2019,06/30/2019 03:56:27 PM,41.768383716,-87.64325598399999,"(41.768383716, -87.643255984)"
11717125,JC299629,2019-06-09 23:30:00,002XX N DEARBORN ST,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,False,False,111,1.0,42.0,32.0,03,1175901.0,1901839.0,2019,06/30/2019 03:56:27 PM,41.886012928,-87.62950531799999,"(41.886012928, -87.629505318)"
11717357,JC299827,2019-06-08 20:00:00,047XX N HAMILTON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1911,19.0,47.0,4.0,06,1161270.0,1931629.0,2019,06/30/2019 03:56:27 PM,41.96807538,-87.682402925,"(41.96807538, -87.682402925)"
11717435,JC299980,2019-06-03 12:30:00,106XX S LA SALLE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,512,5.0,34.0,49.0,06,1177155.0,1834542.0,2019,06/30/2019 03:56:27 PM,41.701315070999996,-87.626931073,"(41.701315071, -87.626931073)"
11717648,JC300159,2019-06-10 11:28:00,002XX W GARFIELD BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA TRAIN,False,False,935,9.0,3.0,37.0,04B,1175647.0,1868500.0,2019,06/30/2019 03:56:27 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)"
11698916,JC276580,2019-05-24 12:02:00,080XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,631,6.0,8.0,44.0,08A,1182951.0,1851892.0,2019,06/30/2019 03:56:27 PM,41.748793106,-87.605170835,"(41.748793106, -87.605170835)"
11717766,JC300346,2019-06-10 12:00:00,0000X E 111TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,531,5.0,9.0,49.0,07,1178492.0,1831045.0,2019,06/30/2019 03:56:27 PM,41.691688609,-87.62214118200001,"(41.691688609, -87.622141182)"
11697857,JC276162,2019-05-24 02:36:00,007XX N LARAMIE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,False,False,1531,15.0,37.0,25.0,04B,1141561.0,1904334.0,2019,06/30/2019 03:56:27 PM,41.893563154,-87.755548567,"(41.893563154, -87.755548567)"
11718483,JC301078,2019-06-10 22:00:00,034XX N HALSTED ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1924,19.0,44.0,6.0,06,1170321.0,1922869.0,2019,06/30/2019 03:56:27 PM,41.943844128,-87.649380278,"(41.943844128, -87.649380278)"
11704241,JC282796,2019-05-24 21:30:00,060XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",False,False,235,2.0,20.0,42.0,06,1183929.0,1865166.0,2019,06/30/2019 03:56:27 PM,41.785195464000005,-87.601173081,"(41.785195464, -87.601173081)"
11718510,JC301172,2019-06-11 01:00:00,077XX S NORMAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,621,6.0,17.0,69.0,08B,1174305.0,1853506.0,2019,06/30/2019 03:56:27 PM,41.753418541,-87.63680490200001,"(41.753418541, -87.636804902)"
11718830,JC301557,2019-06-09 18:00:00,070XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,False,2411,24.0,50.0,2.0,14,1159045.0,1946546.0,2019,06/30/2019 03:56:27 PM,42.00905433,-87.690172193,"(42.00905433, -87.690172193)"
11703431,JC281748,2019-05-24 18:30:00,060XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,311,3.0,20.0,40.0,06,1179077.0,1864962.0,2019,06/30/2019 03:56:27 PM,41.784747667,-87.61896870700001,"(41.784747667, -87.618968707)"
11719181,JC301837,2019-06-11 10:00:00,018XX N SPAULDING AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1422,14.0,1.0,22.0,08B,1153854.0,1911931.0,2019,06/30/2019 03:56:27 PM,41.914173986,-87.710197635,"(41.914173986, -87.710197635)"
11719461,JC302430,2019-06-11 19:30:00,008XX N CICERO AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,GAS STATION,False,False,1111,11.0,37.0,25.0,15,1144206.0,1904988.0,2019,06/30/2019 03:56:27 PM,41.895308517,-87.745817836,"(41.895308517, -87.745817836)"
11719752,JC302752,2019-06-11 21:30:00,025XX W LELAND AVE,0810,THEFT,OVER $500,STREET,False,False,1911,19.0,47.0,4.0,06,1158665.0,1931130.0,2019,06/30/2019 03:56:27 PM,41.966760008,-87.69199507,"(41.966760008, -87.69199507)"
11719795,JC302822,2019-06-11 04:30:00,007XX W MELROSE ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1925,19.0,44.0,6.0,03,1170698.0,1921865.0,2019,06/30/2019 03:56:27 PM,41.94108085,-87.64802411299999,"(41.94108085, -87.648024113)"
11698718,JC277218,2019-05-24 20:00:00,080XX S COLFAX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,422,4.0,7.0,46.0,08B,1194911.0,1852123.0,2019,06/30/2019 03:56:27 PM,41.749140885,-87.56133818,"(41.749140885, -87.56133818)"
11720334,JC303558,2019-06-05 18:30:00,040XX N KENMORE AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,False,1915,19.0,46.0,3.0,08B,1168442.0,1927115.0,2019,06/30/2019 03:56:27 PM,41.955536258,-87.656163265,"(41.955536258, -87.656163265)"
11698766,JC277311,2019-05-24 20:00:00,045XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,11.0,24.0,26.0,16,1146482.0,1895629.0,2019,06/30/2019 03:56:27 PM,41.869583263,-87.737697134,"(41.869583263, -87.737697134)"
11720648,JC303552,2019-06-12 16:00:00,011XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1213,12.0,2.0,24.0,08B,1165513.0,1907889.0,2019,06/30/2019 03:56:27 PM,41.902842034,-87.667479717,"(41.902842034, -87.667479717)"
11697768,JC276077,2019-05-24 00:20:00,003XX E 47TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,215,2.0,3.0,38.0,08B,1179029.0,1873926.0,2019,06/30/2019 03:56:27 PM,41.809346801,-87.618871535,"(41.809346801, -87.618871535)"
11697935,JC276198,2019-05-24 04:43:00,014XX W LAKE ST,0460,BATTERY,SIMPLE,STREET,True,False,1224,12.0,27.0,28.0,08B,1166633.0,1901539.0,2019,06/30/2019 03:56:27 PM,41.885393253000004,-87.663547848,"(41.885393253, -87.663547848)"
11697756,JC276083,2019-05-24 00:45:00,045XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,215,2.0,3.0,38.0,08B,1178804.0,1874882.0,2019,06/30/2019 03:56:27 PM,41.811975276999995,-87.619667669,"(41.811975277, -87.619667669)"
11697902,JC276072,2019-05-24 00:13:00,027XX N MOBILE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,False,2512,25.0,30.0,19.0,08B,1133945.0,1917439.0,2019,06/30/2019 03:56:27 PM,41.929662228000005,-87.783211259,"(41.929662228, -87.783211259)"
11697770,JC276130,2019-05-24 00:25:00,046XX W 55TH ST,0560,ASSAULT,SIMPLE,WAREHOUSE,False,False,815,8.0,23.0,56.0,08A,1146347.0,1867744.0,2019,06/30/2019 03:56:27 PM,41.79306546,-87.738901155,"(41.79306546, -87.738901155)"
11698225,JC276602,2019-05-24 12:15:00,014XX N MILWAUKEE AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,1424,14.0,1.0,24.0,06,1163453.0,1910041.0,2019,06/30/2019 03:56:27 PM,41.908790904,-87.67498579299999,"(41.908790904, -87.674985793)"
11698267,JC276483,2019-05-24 10:40:00,003XX W 111TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,522,5.0,34.0,49.0,08A,1175947.0,1831315.0,2019,06/30/2019 03:56:27 PM,41.692486813,-87.63145064,"(41.692486813, -87.63145064)"
11698134,JC276504,2019-05-24 10:49:00,039XX W POLK ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1132,11.0,24.0,26.0,18,1150148.0,1896074.0,2019,06/30/2019 03:56:27 PM,41.870733802,-87.724226516,"(41.870733802, -87.724226516)"
11698388,JC276752,2019-05-24 14:30:00,006XX W BRIAR PL,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1934,19.0,44.0,6.0,06,1171492.0,1921164.0,2019,06/30/2019 03:56:27 PM,41.939139823000005,-87.64512657,"(41.939139823, -87.64512657)"
11698150,JC276486,2019-05-24 03:00:00,001XX W HUBBARD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1831,18.0,42.0,8.0,06,1175301.0,1903292.0,2019,06/30/2019 03:56:27 PM,41.890013524000004,-87.631664996,"(41.890013524, -87.631664996)"
11697806,JC276087,2019-05-24 00:52:00,003XX W CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1823,18.0,27.0,8.0,08B,1173942.0,1905667.0,2019,06/30/2019 03:56:27 PM,41.896561044,-87.63658497799999,"(41.896561044, -87.636584978)"
11697730,JC276059,2019-05-24 00:03:00,068XX N GREENVIEW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2431,24.0,49.0,1.0,14,1165136.0,1945403.0,2019,06/30/2019 03:56:27 PM,42.00579016,-87.667794386,"(42.00579016, -87.667794386)"
11697748,JC276070,2019-05-24 00:10:00,045XX N CAMPBELL AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,1911,19.0,47.0,4.0,08B,1158887.0,1930064.0,2019,06/30/2019 03:56:27 PM,41.963830285,-87.69120818100001,"(41.963830285, -87.691208181)"
11697717,JC276062,2019-05-24 00:04:00,024XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1013,10.0,22.0,30.0,08B,1150435.0,1887417.0,2019,06/30/2019 03:56:27 PM,41.846972361,-87.723398616,"(41.846972361, -87.723398616)"
11697820,JC276084,2019-05-24 00:35:00,071XX S RACINE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,True,False,734,7.0,6.0,67.0,04A,1169562.0,1857226.0,2019,06/30/2019 03:56:27 PM,41.763730764,-87.65407858799999,"(41.763730764, -87.654078588)"
11697957,JC276277,2019-05-24 07:30:00,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1652,16.0,41.0,76.0,26,1100726.0,1934289.0,2019,06/30/2019 03:56:27 PM,41.976421200000004,-87.904976266,"(41.9764212, -87.904976266)"
11698122,JC276422,2019-05-24 10:10:00,032XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,1123,11.0,28.0,27.0,03,1154777.0,1899834.0,2019,06/30/2019 03:56:27 PM,41.880960239000004,-87.70713105200001,"(41.880960239, -87.707131052)"
11698466,JC276969,2019-05-24 16:50:00,076XX S CICERO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,False,833,8.0,18.0,65.0,11,1145727.0,1853720.0,2019,06/30/2019 03:56:27 PM,41.754592961,-87.74152853700001,"(41.754592961, -87.741528537)"
